ticker,period,eps_actual,eps_forecast,eps_std,sue,transcript_path,cosine,nnw
TOMOTHERAPY INC,2.0,-0.01,0.02,0.01,-3.0,transcripts_by_company/TomoTherapy_Inc_2007Q2.txt,0.47656434774398804,0.523435652256012
GLOBAL PARTNERS LP,1.0,-0.21,0.56,0.2355555555555555,-3.268867924528303,transcripts_by_company/Global_Partners_LP_2016Q1.txt,0.5880149006843567,0.4119850993156433
MACROMEDIA INC,1.0,0.13,0.07,0.0349999999999999,1.714285714285719,transcripts_by_company/Macromedia_2003Q1.txt,0.5547174215316772,0.44528257846832275
STATE AUTO FINANCIAL CORP,3.0,-0.25,0.06,0.1344444444444444,-2.305785123966943,transcripts_by_company/State_Auto_Financial_Corporation_2012Q3.txt,0.5768498182296753,0.4231501817703247
PANTRY INC.,2.0,0.64,0.59,0.1275,0.39215686274509837,transcripts_by_company/The_Pantry_Inc_2014Q2.txt,0.5381593704223633,0.4618406295776367
BARNES GROUP INC,2.0,0.61,0.51,0.0271428571428571,3.6842105263157943,transcripts_by_company/Barnes_Group_Inc_2005Q2.txt,0.5440618991851807,0.45593810081481934
PENNANT GROUP INC,4.0,0.17,0.11,0.036,1.6666666666666672,transcripts_by_company/The_Pennant_Group_Inc_2020Q4.txt,0.5837516784667969,0.4162483215332031
FB FINANCIAL CORP,3.0,1.46,0.53,0.2044444444444444,4.548913043478262,transcripts_by_company/FB_Financial_Corporation_2020Q3.txt,0.5187786817550659,0.4812213182449341
"J C PENNEY COMPANY, INC",1.0,1.09,1.01,0.036,2.2222222222222245,transcripts_by_company/J_C_Penney_Company_Inc_2011Q1.txt,0.5530751943588257,0.4469248056411743
REGIONAL MANAGEMENT CORP,3.0,1.01,0.88,0.25125,0.5174129353233832,transcripts_by_company/Regional_Management_Corp_2020Q3.txt,0.5283242464065552,0.4716757535934448
CVB FINANCIAL CORP,3.0,0.27,0.26,0.01,1.0000000000000009,transcripts_by_company/CVB_Financial_Corp_2017Q3.txt,0.46704548597335815,0.5329545140266418
CEDAR FAIR LP,4.0,-0.39,-0.04,0.03,-11.666666666666668,transcripts_by_company/Cedar_Fair_LP_2009Q4.txt,0.5590876936912537,0.44091230630874634
JA SOLAR HOLDINGS CO LTD,2.0,-0.18,0.04,0.0522222222222222,-4.212765957446811,transcripts_by_company/JA_Solar_Holdings_Co_Ltd_2009Q2.txt,0.5076352953910828,0.49236470460891724
COMMERCIAL METALS CO,4.0,0.22,0.35,0.0455555555555555,-2.853658536585369,transcripts_by_company/Commercial_Metals_Company_2015Q4.txt,0.5359781384468079,0.46402186155319214
NICE LTD,2.0,1.57,1.51,0.0366666666666666,1.636363636363641,transcripts_by_company/NICE_Ltd_2021Q2.txt,0.6243753433227539,0.3756246566772461
"DISNEY, WALT",3.0,0.46,0.38,0.0577777777777777,1.3846153846153868,transcripts_by_company/Walt_Disney_2009Q3.txt,0.5691052675247192,0.43089473247528076
LABOR READY,1.0,0.21,0.21,0.01,0.0,transcripts_by_company/Labor_Ready_2006Q1.txt,0.5535637140274048,0.4464362859725952
ARQULE INC,2.0,-0.21,-0.19,0.06,-0.3333333333333332,transcripts_by_company/ArQule_Inc_2006Q2.txt,0.4796311855316162,0.5203688144683838
CHARAH SOLUTIONS INC,4.0,-0.36,-0.05,0.02,-15.5,transcripts_by_company/Charah_Solutions_Inc_2020Q4.txt,0.5480043292045593,0.4519956707954407
INNOVATIVE SOLUTIONS AND SUPPORT,1.0,0.07,0.06,0.01,1.0000000000000009,transcripts_by_company/Innovative_Solutions_and_Support_Inc_2023Q1.txt,0.5785471200942993,0.4214528799057007
HAWAIIAN HOLDINGS INC,4.0,-0.49,-0.33,0.2133333333333333,-0.75,transcripts_by_company/Hawaiian_Holdings_Inc_2022Q4.txt,0.5280614495277405,0.4719385504722595
NETGEAR INC,1.0,-0.28,0.53,0.1983333333333333,-4.084033613445379,transcripts_by_company/NETGEAR_Inc_2022Q1.txt,0.47613662481307983,0.5238633751869202
EPL OIL & GAS INC,3.0,0.81,0.94,0.09875,-1.3164556962025304,transcripts_by_company/EPL_Oil_and_Gas_Inc_2013Q3.txt,0.4902596175670624,0.5097403824329376
WAL-MART STORES INC,2.0,0.55,0.57,0.0177777777777777,-1.1249999999999996,transcripts_by_company/Wal-Mart_Stores_Inc_2005Q2.txt,0.44347137212753296,0.556528627872467
EDISON INTERNATIONAL,2.0,1.01,0.81,0.2133333333333333,0.9375,transcripts_by_company/Edison_International_2023Q2.txt,0.5358397364616394,0.4641602635383606
SAPUTO INC,2.0,0.39,0.4,0.0466666666666666,-0.21428571428571477,transcripts_by_company/Saputo_Inc_2022Q2.txt,0.47987085580825806,0.5201291441917419
BROADRIDGE FINANCIAL SOLUTIONS I,2.0,0.91,1.05,0.0433333333333333,-3.2307692307692335,transcripts_by_company/Broadridge_Financial_Solutions_Inc_2011Q2.txt,0.4966435134410858,0.5033564865589142
XENON PHARMACEUTICALS INC,3.0,-0.51,-0.27,0.055,-4.363636363636363,transcripts_by_company/Xenon_Pharmaceuticals_Inc_2016Q3.txt,0.4349335730075836,0.5650664269924164
NEXPOINT RESIDENTIAL TRUST INC,2.0,0.69,-0.01,0.02,35.0,transcripts_by_company/NexPoint_Residential_Trust_Inc_2016Q2.txt,0.5223942399024963,0.47760576009750366
RESPONSYS INC,2.0,0.03,0.05,0.0022222222222222,-9.00000000000009,transcripts_by_company/Responsys_Inc_2012Q2.txt,0.5232614874839783,0.47673851251602173
TRAVELERS COMPANIES INC,3.0,1.61,1.27,0.09,3.777777777777779,transcripts_by_company/The_Travelers_Companies_Inc_2009Q3.txt,0.4896496534347534,0.5103503465652466
ANTARES PHARMA INC,1.0,-0.02,-0.03,0.01,0.9999999999999998,transcripts_by_company/Antares_Pharma_Inc_2010Q1.txt,0.4736175537109375,0.5263824462890625
GAP INC,4.0,0.58,0.6,0.03,-0.6666666666666673,transcripts_by_company/The_Gap_Inc_2017Q4.txt,0.5288112759590149,0.4711887240409851
CPI CORP,3.0,-0.49,-0.2,,,transcripts_by_company/CPI_International_Inc_2009Q3.txt,0.5144327878952026,0.48556721210479736
VECTRUS INC,3.0,0.65,0.46,0.01,19.0,transcripts_by_company/Vectrus_Incorporated_2015Q3.txt,0.5178871154785156,0.4821128845214844
J & J SNACK FOODS CORP,2.0,1.12,1.05,0.0255555555555555,2.739130434782617,transcripts_by_company/JandJ_Snack_Foods_Corp_2013Q2.txt,0.5726766586303711,0.4273233413696289
TRIMAS CORP,4.0,0.31,0.44,0.011,-11.81818181818182,transcripts_by_company/TriMas_Corporation_2019Q4.txt,0.5083051919937134,0.4916948080062866
SHERWINWILLIAMS CO,2.0,2.54,2.61,0.0725,-0.9655172413793082,transcripts_by_company/Sherwin-Williams_Co_2013Q2.txt,0.605965256690979,0.394034743309021
KILROY REALTY CORP,3.0,0.02,-0.01,0.0211111111111111,1.421052631578948,transcripts_by_company/Kilroy_Realty_Corporation_2013Q3.txt,0.49072712659835815,0.5092728734016418
BLOCK H&R INCORPORATED,4.0,-1.02,-0.98,0.1599999999999999,-0.2500000000000004,transcripts_by_company/HandR_Block_Inc_2021Q4.txt,0.47328054904937744,0.5267194509506226
AQUANTIVE INC,3.0,0.13,0.04,0.01,9.0,transcripts_by_company/aQuantive_Inc_2005Q3.txt,0.6891860365867615,0.3108139634132385
MIRATI THERAPEUTICS INC,3.0,-0.65,-0.79,0.0625,2.24,transcripts_by_company/Mirati_Therapeutics_Inc_2017Q3.txt,0.4384344816207886,0.5615655183792114
UNITED THERAPEUTICS CORP,3.0,-0.06,-0.06,0.0216666666666666,0.0,transcripts_by_company/United_Theraputics_Corporation_2003Q3.txt,0.6143031120300293,0.3856968879699707
UNITED THERAPEUTICS CORP,4.0,2.1,2.63,0.423,-1.2529550827423164,transcripts_by_company/United_Therapeutics_Corp_2015Q4.txt,0.5231197476387024,0.4768802523612976
CROWN HOLDINGS INC,1.0,0.3,0.3,0.027,0.0,transcripts_by_company/Crown_Holdings_Inc_2010Q1.txt,0.5533205270767212,0.4466794729232788
NQ MOBILE INC,3.0,0.276,0.25,0.0175,1.4857142857142869,transcripts_by_company/NQ_Mobile_Inc_2013Q3.txt,0.5215473771095276,0.4784526228904724
OAKLEY,2.0,0.29,0.33,0.0188888888888888,-2.1176470588235414,transcripts_by_company/Oakley_2006Q2.txt,0.5339112877845764,0.4660887122154236
MICREL INC,3.0,0.11,0.04,0.0255555555555555,2.7391304347826146,transcripts_by_company/Micrel_Semiconductor_2009Q3.txt,0.500781774520874,0.499218225479126
CENTRAL EURO DISTRIBUTION CP,2.0,0.27,0.39,0.02125,-5.647058823529411,transcripts_by_company/Central_European_Distribution_Corporation_2006Q2.txt,0.5471985936164856,0.4528014063835144
TROVAGENE INC,2.0,-0.34,-0.31,0.0688888888888888,-0.4354838709677428,transcripts_by_company/Trovagene_Inc_2016Q2.txt,0.5188758373260498,0.4811241626739502
LUNA INNOVATIONS INC,2.0,-0.21,-0.13,,,transcripts_by_company/Luna_Innovations_Incorporated_2009Q2.txt,0.47193479537963867,0.5280652046203613
JOURNAL REGISTER CO.,1.0,0.18,0.26,0.0133333333333333,-6.000000000000016,transcripts_by_company/Journal_Register_2005Q1.txt,0.5175665020942688,0.4824334979057312
INTEVAC INC,1.0,-0.23,0.19,0.1144444444444444,-3.6699029126213607,transcripts_by_company/Intevac_Inc_2018Q1.txt,0.4906056821346283,0.5093943178653717
CAPITAL SENIOR LIVING CORP,1.0,-0.31,-0.13,0.0455555555555555,-3.9512195121951263,transcripts_by_company/Capital_Senior_Living_Corporation_2017Q1.txt,0.49823710322380066,0.5017628967761993
GREENBRIER COMPANIES INC,2.0,0.09,0.79,0.1925,-3.6363636363636367,transcripts_by_company/The_Greenbrier_Companies_Inc_2022Q2.txt,0.5273103713989258,0.4726896286010742
MOODY'S CORP,1.0,1.47,1.12,0.0744444444444444,4.701492537313434,transcripts_by_company/Moodys_Corp_2017Q1.txt,0.5730372071266174,0.42696279287338257
RENAISSANCERE HOLDINGS LTD,2.0,1.75,1.32,0.0955555555555555,4.500000000000002,transcripts_by_company/RenaissanceRe_2003Q2.txt,0.5529906153678894,0.4470093846321106
VCA ANTECH INC,4.0,0.3,0.34,0.0222222222222222,-1.8000000000000036,transcripts_by_company/VCA_Antech_Inc_2008Q4.txt,0.686791718006134,0.31320828199386597
JOHN BEAN TECHNOLOGIES CORP,3.0,1.27,1.43,0.045,-3.555555555555554,transcripts_by_company/John_Bean_Technologies_Corporation_2022Q3.txt,0.5336817502975464,0.4663182497024536
PSS WORLD MEDICAL INC,4.0,0.3,0.25,0.0155555555555555,3.214285714285725,transcripts_by_company/PSS_World_Medical_Inc_2008Q4.txt,0.6025570631027222,0.39744293689727783
RANDGOLD RESOURCES LTD,4.0,0.14,0.2,0.0511111111111111,-1.173913043478261,transcripts_by_company/Randgold_Resources_Limited_2006Q4.txt,0.45604369044303894,0.5439563095569611
POLYPORE INTERNATIONAL INC,4.0,0.42,0.27,0.036,4.166666666666666,transcripts_by_company/Polypore_International_Inc_2010Q4.txt,0.6057162880897522,0.3942837119102478
LOUISIANA-PACIFIC CORP,4.0,0.87,0.24,0.1155555555555555,5.45192307692308,transcripts_by_company/Louisiana-Pacific_Corp_2005Q4.txt,0.5077304244041443,0.4922695755958557
PRA INTERNATIONAL INC,2.0,0.35,0.29,0.01,6.0,transcripts_by_company/PRA_International_2005Q2.txt,0.5708075761795044,0.4291924238204956
KADANT INC,1.0,0.72,0.71,0.0355555555555555,0.28125000000000067,transcripts_by_company/Kadant_Inc_2016Q1.txt,0.5471967458724976,0.45280325412750244
SAMPO OYJ,3.0,0.71,0.7,0.0411111111111111,0.24324324324324353,transcripts_by_company/Sampo_Oyj_2015Q3.txt,0.5644922852516174,0.43550771474838257
SIRONA DENTAL SYSTEMS INC,3.0,0.48,0.39,0.032,2.812499999999999,transcripts_by_company/Sirona_Dental_Systems_2008Q3.txt,0.5655841827392578,0.4344158172607422
WEST BANCORPORATION INC,3.0,0.17,0.09,,,transcripts_by_company/WEST_BANCORPORATION_INC_2010Q3.txt,0.46172699332237244,0.5382730066776276
NV ENERGY INC,3.0,0.77,0.76,0.0433333333333333,0.23076923076923114,transcripts_by_company/MVV_Energie_AG_2010Q3.txt,0.5200070738792419,0.47999292612075806
ESTEE LAUDER COMPANIES INC,3.0,0.85,0.17,0.0611111111111111,11.127272727272729,transcripts_by_company/The_Estee_Lauder_Companies_Inc_2009Q3.txt,0.7130963802337646,0.28690361976623535
INFORMATICA CORP,1.0,0.18,0.18,0.009,0.0,transcripts_by_company/Informatica_2009Q1.txt,0.6175209283828735,0.38247907161712646
BLACK HILLS CORP,3.0,0.5,0.52,0.07,-0.2857142857142859,transcripts_by_company/Black_Hills_Corporation_2017Q3.txt,0.5383360385894775,0.46166396141052246
TRIQUINT SEMICONDUCTOR INC,1.0,0.12,0.08,0.0122222222222222,3.2727272727272783,transcripts_by_company/TriQuint_Semiconductor_2010Q1.txt,0.517703115940094,0.482296884059906
"VERISIGN, INC",1.0,0.32,0.32,0.0222222222222222,0.0,transcripts_by_company/VeriSign_Inc_2011Q1.txt,0.4789339005947113,0.5210660994052887
APACHE CORP,4.0,2.35,1.92,0.2688888888888889,1.5991735537190088,transcripts_by_company/Apache_Corporation_2005Q4.txt,0.5777468085289001,0.42225319147109985
EMC CORP MASS,4.0,0.689,0.67,0.02,0.9499999999999953,transcripts_by_company/EMC_Corporation_2014Q4.txt,0.5209665298461914,0.4790334701538086
UNIVERSAL ELECTRONICS INC,3.0,0.28,0.48,0.0424999999999999,-4.705882352941186,transcripts_by_company/Universal_Electronics_Inc_2008Q3.txt,0.5263326168060303,0.4736673831939697
FORWARD AIR CORP,3.0,0.42,0.43,0.0188888888888888,-0.5294117647058854,transcripts_by_company/Forward_Air_2008Q3.txt,0.532387912273407,0.467612087726593
ROVI CORP,2.0,0.43,0.4,0.0222222222222222,1.35,transcripts_by_company/Rovi_Corp_2014Q2.txt,0.4719914495944977,0.5280085504055023
PHOENIX TECHNOLOGIES LIMITED,4.0,-0.1,0.02,0.039,-3.076923076923077,transcripts_by_company/Phoenix_Technologies_2003Q4.txt,0.5674067139625549,0.43259328603744507
STANLEY INC,1.0,0.2,0.17,0.01,3.0,transcripts_by_company/The_Stanley_Works_2007Q1.txt,0.5612928867340088,0.4387071132659912
NETLOGIC MICROSYSTEMS INC,2.0,0.45,0.36,0.0166666666666666,5.400000000000023,transcripts_by_company/NetLogic_Microsystems_Inc_2011Q2.txt,0.49917665123939514,0.5008233487606049
CRANE CO,1.0,0.92,1.21,0.022,-13.18181818181818,transcripts_by_company/Crane_Co_2015Q1.txt,0.46554985642433167,0.5344501435756683
CINCINNATI FINANCIAL CORP,1.0,1.37,1.04,0.1044444444444444,3.1595744680851086,transcripts_by_company/Cincinnati_Financial_Corporation_2021Q1.txt,0.5626285672187805,0.4373714327812195
FOSSIL GROUP INC,2.0,1.12,1.07,0.0733333333333333,0.6818181818181827,transcripts_by_company/Fossil_Group_Inc_2015Q2.txt,0.4718300998210907,0.5281699001789093
SIMS METAL MANAGEMENT LIMITED,2.0,0.933,1.035,,,transcripts_by_company/Sims_Metal_Management_Ltd_2011Q2.txt,0.5364253520965576,0.4635746479034424
BUCKEYE PARTNERS LIMITED PRT,4.0,0.86,1.14,0.0666666666666666,-4.200000000000003,transcripts_by_company/Buckeye_Partners_LP_2016Q4.txt,0.49623122811317444,0.5037687718868256
SUPERNUS PHARMACEUTICALS INC,3.0,0.08,0.05,0.01625,1.846153846153846,transcripts_by_company/Supernus_Pharmaceuticals_Inc_2015Q3.txt,0.5657846927642822,0.4342153072357178
DUKE ENERGY CORP,3.0,1.79,1.73,0.0788888888888889,0.7605633802816907,transcripts_by_company/Duke_Energy_Corporation_2019Q3.txt,0.5296577215194702,0.4703422784805298
CREDICORP 'C',2.0,2.18,2.16,0.1266666666666666,0.1578947368421055,transcripts_by_company/Credicorp_2011Q2.txt,0.5437529683113098,0.4562470316886902
TAOMEE HOLDINGS LTD,1.0,0.01,0.03,0.01,-1.9999999999999996,transcripts_by_company/Taomee_Holdings_2014Q1.txt,0.4944688081741333,0.5055311918258667
CVR ENERGY INC,2.0,0.36,0.72,0.3111111111111111,-1.157142857142857,transcripts_by_company/CVR_Energy_Inc_2020Q2.txt,0.47378623485565186,0.5262137651443481
AMN HEALTHCARE SERVICES  INC,1.0,0.23,0.25,0.0077777777777777,-2.5714285714285956,transcripts_by_company/AMN_Healthcare_Services_Inc_2007Q1.txt,0.4453236162662506,0.5546763837337494
QIAGEN NV,1.0,0.19,0.24,0.0122222222222222,-4.090909090909097,transcripts_by_company/Qiagen_2016Q1.txt,0.43172523379325867,0.5682747662067413
CLOVIS ONCOLOGY INC,4.0,-1.62,-1.13,0.151,-3.245033112582783,transcripts_by_company/Clovis_Oncology_Inc_2014Q4.txt,0.5239686965942383,0.4760313034057617
BRINKER INTERNATIONAL INC,4.0,0.87,0.72,0.0322222222222222,4.655172413793108,transcripts_by_company/Brinker_International_Inc_2017Q4.txt,0.5319820046424866,0.4680179953575134
FPIC INSURANCE GROUP INC,3.0,0.86,0.91,0.045,-1.111111111111112,transcripts_by_company/FPIC_Insurance_Group_Inc_2007Q3.txt,0.5352725982666016,0.46472740173339844
SPX CORP,1.0,0.25,0.62,0.07,-5.285714285714286,transcripts_by_company/SPX_Corporation_2013Q1.txt,0.5674842596054077,0.4325157403945923
COMERICA INC,4.0,1.66,1.44,0.10875,2.022988505747126,transcripts_by_company/Comerica_Incorporated_2021Q4.txt,0.6067186594009399,0.39328134059906006
CENVEO INC,2.0,0.09,0.13,,,transcripts_by_company/Cenveo_Inc_2011Q2.txt,0.5041277408599854,0.49587225914001465
INDUSTRIAL LOGISTICS PROPERTIES,3.0,0.22,0.22,,,transcripts_by_company/Industrial_Logistics_Properties_Trust_2020Q3.txt,0.5538707375526428,0.4461292624473572
MONOLITHIC POWER SYSTEMS INC,3.0,1.69,1.19,0.0666666666666666,7.500000000000008,transcripts_by_company/Monolithic_Power_Systems_Inc_2020Q3.txt,0.53249192237854,0.46750807762145996
CALIFORNIA MICRO DEVICES CP,2.0,-0.04,0.01,0.01,-5.0,transcripts_by_company/California_Micro_Devices_2008Q2.txt,0.5371572971343994,0.4628427028656006
STRYKER CORP,1.0,2.14,2.25,0.1033333333333333,-1.0645161290322571,transcripts_by_company/Stryker_Corporation_2023Q1.txt,0.503570556640625,0.496429443359375
CALAMP CORP,3.0,-0.03,0.0,,,transcripts_by_company/CalAmp_Corp_2010Q3.txt,0.49117010831832886,0.5088298916816711
UNIVERSAL DISPLAY CORP,2.0,0.44,0.5,0.0611111111111111,-0.9818181818181819,transcripts_by_company/Universal_Display_Corporation_2014Q2.txt,0.5033078193664551,0.4966921806335449
AVIS BUDGET GROUP INC,4.0,0.2,0.29,0.04,-2.249999999999999,transcripts_by_company/Avis_Budget_Group_Inc_2007Q4.txt,0.4508427679538727,0.5491572320461273
NEENAH INC,3.0,0.42,0.39,0.0183333333333333,1.6363636363636378,transcripts_by_company/Neenah_Paper_Inc_2011Q3.txt,0.6015139818191528,0.39848601818084717
SPLUNK INC,2.0,-0.02,0.0,0.0177777777777777,-1.1250000000000049,transcripts_by_company/Splunk_Inc_2016Q2.txt,0.5601823329925537,0.4398176670074463
AMKOR TECHNOLOGY INC,4.0,0.13,0.07,0.0388888888888888,1.5428571428571463,transcripts_by_company/Amkor_Technology_2003Q4.txt,0.532303512096405,0.46769648790359497
SENIOR HOUSING PROPERTIES TRUST,3.0,0.22,0.25,0.01,-3.0,transcripts_by_company/Senior_Housing_Properties_Trust_2010Q3.txt,0.47586098313331604,0.524139016866684
FLUOR CORP,2.0,0.87,0.84,0.0433333333333333,0.6923076923076934,transcripts_by_company/Fluor_Corporation_2010Q2.txt,0.6461145281791687,0.3538854718208313
C4 THERAPEUTICS INC,3.0,-0.65,-0.72,0.06125,1.1428571428571421,transcripts_by_company/Knight_Therapeutics_Inc_2022Q3.txt,0.5424969792366028,0.4575030207633972
FREQUENCY THERAPEUTICS INC,2.0,-0.61,-0.88,0.1388888888888889,1.944,transcripts_by_company/Frequency_Therapeutics_Inc_2022Q2.txt,0.45351749658584595,0.546482503414154
PROGENICS PHARMACEUTICALS INC,4.0,-0.01,-0.29,0.0645454545454545,4.338028169014087,transcripts_by_company/Progenics_Pharmaceuticals_2012Q4.txt,0.46534818410873413,0.5346518158912659
CVB FINANCIAL CORP,1.0,0.21,0.18,0.01,3.0,transcripts_by_company/CVB_Financial_Corporation_2012Q1.txt,0.48037755489349365,0.5196224451065063
IMMUNOGEN INC,4.0,-0.38,-0.35,0.0811111111111111,-0.3698630136986305,transcripts_by_company/ImmunoGen_Inc_2015Q4.txt,0.5377036333084106,0.46229636669158936
DUPONT PHOTOMASKS INC,4.0,-0.48,0.2,0.0588888888888888,-11.54716981132077,transcripts_by_company/DuPont_Photomasks_2002Q4.txt,0.48165714740753174,0.5183428525924683
INVITROGEN CORPORATION,1.0,1.01,0.89,0.0255555555555555,4.695652173913054,transcripts_by_company/Invitrogen_Corporation_2007Q1.txt,0.47882306575775146,0.5211769342422485
BRADY CORP,3.0,0.53,0.6,0.037,-1.8918918918918908,transcripts_by_company/Brady_Corporation_2013Q3.txt,0.47514355182647705,0.524856448173523
EPLUS INC,1.0,3.48,3.27,,,transcripts_by_company/ePlus_Inc_2012Q1.txt,0.593327522277832,0.40667247772216797
GRUPO AVAL SA,3.0,0.014,0.08,,,transcripts_by_company/Grupo_de_Inversiones_Suramericana_SA_2023Q3.txt,0.5057161450386047,0.49428385496139526
HUBSPOT INC,1.0,0.15,0.07,0.0344444444444444,2.3225806451612927,transcripts_by_company/HubSpot_Inc_2018Q1.txt,0.5876446962356567,0.41235530376434326
PANACOS PHARMACEUTICALS INC,1.0,-0.19,-0.21,0.05125,0.39024390243902424,transcripts_by_company/Panacos_Pharmaceuticals_Inc_2007Q1.txt,0.4956451952457428,0.5043548047542572
MEDIDATA SOLUTIONS INC,4.0,0.35,0.36,0.01,-1.0000000000000009,transcripts_by_company/Medidata_Solutions_Inc_2012Q4.txt,0.5742857456207275,0.42571425437927246
EASTMAN CHEMICAL CO,3.0,1.19,2.19,0.0911111111111111,-10.975609756097562,transcripts_by_company/Eastman_Chemical_Company_2011Q3.txt,0.5050475597381592,0.4949524402618408
PRETIUM RESOURCES INC,3.0,0.27,0.2,0.06,1.1666666666666667,transcripts_by_company/Pretium_Resources_Inc_2020Q3.txt,0.5312444567680359,0.4687555432319641
POZEN INC,3.0,0.48,0.32,0.245,0.6530612244897959,transcripts_by_company/POZEN_2007Q3.txt,0.5575892329216003,0.44241076707839966
TESSERA TECHNOLOGIES INC.,1.0,0.23,0.33,0.0522222222222222,-1.9148936170212776,transcripts_by_company/Tessera_Technologies_Inc_2007Q1.txt,0.48095691204071045,0.5190430879592896
BIOLASE INC,2.0,0.03,0.11,0.014,-5.714285714285714,transcripts_by_company/Biolase_Technology_Inc_2004Q2.txt,0.5459533333778381,0.45404666662216187
COMERICA INC,2.0,1.94,1.99,0.0477777777777777,-1.0465116279069795,transcripts_by_company/Comerica_Incorporated_2019Q2.txt,0.6514267921447754,0.3485732078552246
DELTA APPAREL INC,3.0,0.08,0.07,,,transcripts_by_company/Delta_Apparel_Inc_2008Q3.txt,0.556540310382843,0.443459689617157
AVEO PHARMACEUTICALS INC,1.0,-0.12,-0.37,0.098,2.5510204081632653,transcripts_by_company/Aveo_Group_2014Q1.txt,0.5060182213783264,0.4939817786216736
ONCOLYTICS BIOTECH INC,4.0,-0.09,-0.1,0.01375,0.727272727272728,transcripts_by_company/Oncolytics_Biotech_Inc_2008Q4.txt,0.4602668285369873,0.5397331714630127
CANADIAN NATIONAL RAILWAY CO,2.0,1.66,1.63,0.03,1.0000000000000009,transcripts_by_company/Canadian_National_Railway_Company_2013Q2.txt,0.5555006861686707,0.44449931383132935
FRANCO-NEVADA CORP,4.0,0.28,0.24,0.026,1.5384615384615399,transcripts_by_company/Franco-Nevada_Corporation_2017Q4.txt,0.552722156047821,0.44727784395217896
JDA SOFTWARE GROUP INC,2.0,0.45,0.63,0.0422222222222222,-4.263157894736844,transcripts_by_company/JDA_Software_Group_Inc_2011Q2.txt,0.46803581714630127,0.5319641828536987
DARLING INTERNATIONAL INC.,3.0,0.02,0.04,0.0275,-0.7272727272727273,transcripts_by_company/Darling_International_Inc_2006Q3.txt,0.5175449252128601,0.4824550747871399
EDISON INTERNATIONAL,1.0,0.56,0.71,0.035,-4.285714285714283,transcripts_by_company/Edison_International_2006Q1.txt,0.5359662175178528,0.4640337824821472
MASTEC INC,2.0,0.1,0.42,0.0322222222222222,-9.931034482758626,transcripts_by_company/MasTec_Inc_2015Q2.txt,0.49018949270248413,0.5098105072975159
COMPASS INC,3.0,-0.2,0.03,0.0333333333333333,-6.9000000000000075,transcripts_by_company/Compass_Minerals_International_Inc_2021Q3.txt,0.4817220866680145,0.5182779133319855
DOMINION ENERGY INC,1.0,0.99,1.22,0.1166666666666666,-1.9714285714285724,transcripts_by_company/Dominion_Energy_Inc_2023Q1.txt,0.593316912651062,0.406683087348938
VISTEON AUTOMOTIVE,3.0,-0.27,-0.15,0.0988888888888888,-1.213483146067417,transcripts_by_company/Visteon_2002Q3.txt,0.5246483683586121,0.47535163164138794
BRITISH SKY BROADCASTING,2.0,2.61,1.66,,,transcripts_by_company/British_Sky_Broadcasting_Group_Plc_2011Q2.txt,0.4540891647338867,0.5459108352661133
INNOVIVA INC,2.0,0.3,0.3,0.0266666666666666,0.0,transcripts_by_company/Innoviva_Inc_2017Q2.txt,0.5022822618484497,0.4977177381515503
"UNIVERSAL FOREST PRODUCTS, INC.",3.0,0.91,1.16,0.0825,-3.030303030303029,transcripts_by_company/Universal_Forest_Products_Inc_2006Q3.txt,0.531186580657959,0.468813419342041
GAN LTD,2.0,-0.07,-0.01,0.0411111111111111,-1.45945945945946,transcripts_by_company/GAN_Limited_2021Q2.txt,0.5707702040672302,0.4292297959327698
MAGELLAN HEALTH INC,2.0,0.17,0.53,0.1044444444444444,-3.4468085106382995,transcripts_by_company/Magellan_Health_Inc_2015Q2.txt,0.476371705532074,0.523628294467926
MSC INDUSTRIAL DIRECT CO INC,2.0,0.44,0.42,0.01,2.0000000000000018,transcripts_by_company/MSC_Industrial_Direct_2005Q2.txt,0.646253764629364,0.353746235370636
BECTON DICKINSON AND CO,4.0,4.55,2.86,0.2055555555555555,8.221621621621624,transcripts_by_company/Becton_Dickinson_and_Company_2020Q4.txt,0.5199880003929138,0.4800119996070862
U.S. PHYSICAL THERAPY INC,2.0,0.81,0.8,0.03,0.33333333333333365,transcripts_by_company/US_Physical_Therapy_Inc_2019Q2.txt,0.5442786812782288,0.45572131872177124
REALD INC,4.0,-0.34,-0.08,0.1583333333333333,-1.6421052631578952,transcripts_by_company/M-real_2010Q4.txt,0.4865899085998535,0.5134100914001465
IMMUCOR INC,2.0,0.34,0.28,0.013,4.615384615384616,transcripts_by_company/Immucor_Inc_2011Q2.txt,0.4772040545940399,0.5227959454059601
ANADARKO PETROLEUM CO,2.0,-0.77,0.09,0.1922222222222222,-4.473988439306359,transcripts_by_company/Anadarko_Petroleum_Corporation_2017Q2.txt,0.49865829944610596,0.501341700553894
RETAIL PROPERTIES OF AMERICA INC,1.0,-0.05,0.04,0.14,-0.6428571428571428,transcripts_by_company/Retail_Properties_of_America_Inc_2017Q1.txt,0.5158802270889282,0.4841197729110718
RR MEDIA LTD,3.0,0.18,0.21,0.0155555555555555,-1.9285714285714355,transcripts_by_company/ProSiebenSat1_Media_AG_2008Q3.txt,0.5021224021911621,0.4978775978088379
