ticker,period,eps_actual,eps_forecast,eps_std,sue,transcript_path,cosine,nnw
SHUTTERFLY INC,4.0,0.63,0.59,,,transcripts_by_company/Shutterfly_Inc_2007Q4.txt,0.5624585151672363,0.43754148483276367
EDWARDS LIFESCIENCES CORP,3.0,0.43,0.85,,,transcripts_by_company/Edwards_Lifesciences_2010Q3.txt,0.5923278331756592,0.4076721668243408
MICRON TECHNOLOGY INC,4.0,0.24,0.83,,,transcripts_by_company/Micron_Technology_Inc_2015Q4.txt,0.5309756994247437,0.46902430057525635
MULTIPLAN CORP,4.0,0.04,0.04,,,transcripts_by_company/Multiplan_Empreendimentos_Imobiliários_SA_2021Q4.txt,0.5344148874282837,0.4655851125717163
FS INVESTMENT CORP,3.0,0.23,0.25,,,transcripts_by_company/Globaltrans_Investment_PLC_2014Q3.txt,0.40647393465042114,0.5935260653495789
KFORCE INC,1.0,0.01,0.01,,,transcripts_by_company/Kforce_2003Q1.txt,0.6086639165878296,0.3913360834121704
MARINEMAX INC,1.0,0.23,0.29,,,transcripts_by_company/MarineMax_Inc_2020Q1.txt,0.5668931007385254,0.4331068992614746
CATALINA MARKETING,4.0,0.31,0.37,,,transcripts_by_company/Catalina_Marketing_Corp_2002Q4.txt,0.502359926700592,0.49764007329940796
CONAGRA BRANDS INC,4.0,0.55,0.54,,,transcripts_by_company/Conagra_Brands_Inc_2017Q4.txt,0.5490431189537048,0.45095688104629517
AC MOORE ARTS & CRAFTS INC,1.0,0.01,0.1,,,transcripts_by_company/AC_Moore_Arts_and_Crafts_2006Q1.txt,0.46337899565696716,0.5366210043430328
TRELLEBORG AB,1.0,5.58,0.0,,,transcripts_by_company/Trelleborg_AB_publ_2023Q1.txt,0.5263237357139587,0.47367626428604126
OLLIE'S BARGAIN OUTLET HOLDINGS,4.0,0.37,0.4,,,transcripts_by_company/Ollies_Bargain_Outlet_Holdings_Inc_2022Q4.txt,0.4285487234592438,0.5714512765407562
EAGLE MATERIALS INC,1.0,0.2,0.04,,,transcripts_by_company/Eagle_Materials_Inc_2012Q1.txt,0.46981722116470337,0.5301827788352966
DYNAGAS LNG PARTNERS LP,3.0,0.39,0.41,,,transcripts_by_company/Dynagas_LNG_Partners_LP_2014Q3.txt,0.5547407269477844,0.4452592730522156
CROWDSTRIKE HOLDINGS INC,2.0,0.1,0.03,,,transcripts_by_company/CrowdStrike_Holdings_Inc_2021Q2.txt,0.5126331448554993,0.48736685514450073
ALEXZA PHARMACEUTICALS INC,4.0,0.42,-0.27,,,transcripts_by_company/Alexza_Pharmaceuticals_Inc_2010Q4.txt,0.515178918838501,0.484821081161499
EQUITY BANCSHARES INC,1.0,0.08,0.6,,,transcripts_by_company/Equity_Bancshares_Inc_2020Q1.txt,0.4405539333820343,0.5594460666179657
MATADOR RESOURCES CO,2.0,0.41,0.32,,,transcripts_by_company/Matador_Resources_Company_2018Q2.txt,0.5356315970420837,0.46436840295791626
BIG LOTS INC,3.0,0.35,0.26,,,transcripts_by_company/Big_Lots_Inc_2009Q3.txt,0.5889281034469604,0.41107189655303955
MARATHON OIL CORP,3.0,0.65,0.95,,,transcripts_by_company/Marathon_Oil_Corporation_2012Q3.txt,0.5079634785652161,0.49203652143478394
CLOUDERA INC,1.0,0.15,0.1,,,transcripts_by_company/Cloudera_Inc_2021Q1.txt,0.4589278995990753,0.5410721004009247
TEXAS ROADHOUSE INC,4.0,0.61,0.5,,,transcripts_by_company/Texas_Roadhouse_Inc_2019Q4.txt,0.50143963098526,0.49856036901474
MODINE MANUFACTURING CO,3.0,0.48,0.36,,,transcripts_by_company/Modine_Manufacturing_Company_2022Q3.txt,0.5293689370155334,0.47063106298446655
BB&T CORP,1.0,0.69,0.7,,,transcripts_by_company/BBandT_Corporation_2013Q1.txt,0.45445501804351807,0.5455449819564819
STARBUCKS CORP,4.0,0.68,0.67,,,transcripts_by_company/Starbucks_Corporation_2018Q4.txt,0.4968526065349579,0.5031473934650421
AT CROSS CO,1.0,-0.12,0.09,,,transcripts_by_company/AT_Cross_Company_2009Q1.txt,0.5120998620986938,0.48790013790130615
STERICYCLE INC,3.0,0.8,0.89,,,transcripts_by_company/Stericycle_Inc_2019Q3.txt,0.44775131344795227,0.5522486865520477
BAIDU INC,3.0,20.4,17.6,,,transcripts_by_company/Baidu_Inc_2023Q3.txt,0.5286659598350525,0.4713340401649475
CAPELLA EDUCATION CO,2.0,0.83,0.79,,,transcripts_by_company/Capella_Education_Company_2013Q2.txt,0.5322723388671875,0.4677276611328125
CALLAWAY GOLF CO,3.0,0.05,-0.01,,,transcripts_by_company/Callaway_Golf_Company_2017Q3.txt,0.49561434984207153,0.5043856501579285
NORWEGIAN AIR SHUTTLE AS,1.0,-16.4,-39.82,,,transcripts_by_company/Norwegian_Air_Shuttle_ASA_2019Q1.txt,0.5008803606033325,0.4991196393966675
OASIS PETROLEUM INC,1.0,0.1,-0.01,,,transcripts_by_company/Oasis_Petroleum_Inc_2018Q1.txt,0.5517198443412781,0.4482801556587219
DOUBLE-TAKE SOFTWARE INC,4.0,0.48,0.21,,,transcripts_by_company/Double-Take_Software_Inc_2008Q4.txt,0.5103721022605896,0.4896278977394104
AMC NETWORKS INC,1.0,2.65,2.17,,,transcripts_by_company/AMC_Networks_Inc_2018Q1.txt,0.44247058033943176,0.5575294196605682
GOODYEAR TIRE  RUBBER CO,3.0,1.17,1.22,,,transcripts_by_company/Goodyear_Tire_and_Rubber_Company_2016Q3.txt,0.524298369884491,0.47570163011550903
IMATION CORPORATION,2.0,-0.32,-0.24,,,transcripts_by_company/Imation_Corp_2012Q2.txt,0.5878089666366577,0.4121910333633423
CAMDEN PROPERTY TRUST,4.0,0.67,0.47,,,transcripts_by_company/Camden_Property_Trust_2015Q4.txt,0.5277888178825378,0.47221118211746216
SONOS INC,3.0,-0.5,0.24,,,transcripts_by_company/Sonos_Inc_2022Q3.txt,0.48653221130371094,0.5134677886962891
ADVANCED EMISSIONS SOLUTIONS INC,1.0,0.39,0.57,,,transcripts_by_company/Advanced_Emissions_Solutions_Inc_2017Q1.txt,0.48815158009529114,0.5118484199047089
HERITAGE FINANCIAL CORP,3.0,0.37,0.31,,,transcripts_by_company/Heritage_Financial_2003Q3.txt,0.5252608060836792,0.4747391939163208
E*TRADE FINANCIAL CORP,3.0,0.28,0.25,,,transcripts_by_company/ETRADE_Financial_Corp_2005Q3.txt,0.48025739192962646,0.5197426080703735
SYNCHRONOSS TECHNOLOGIES INC,2.0,0.21,0.19,,,transcripts_by_company/Synchronoss_Technologies_Inc_2011Q2.txt,0.44828730821609497,0.551712691783905
TELLABS INC,3.0,0.14,0.08,,,transcripts_by_company/Tellabs_2010Q3.txt,0.6217255592346191,0.37827444076538086
NEW JERSEY RESOURCES CORP,3.0,-0.03,-0.07,,,transcripts_by_company/New_Jersey_Resources_2010Q3.txt,0.5192469358444214,0.4807530641555786
CALAMP CORP,1.0,0.16,0.79,,,transcripts_by_company/CalAmp_Corp_2013Q1.txt,0.4575781226158142,0.5424218773841858
ALLIANT TECHSYSTEMS INC,3.0,1.15,1.18,,,transcripts_by_company/Alliant_Techsystems_Inc_2006Q3.txt,0.4973755180835724,0.5026244819164276
ARTHUR J GALLAGHER & CO,3.0,0.8,0.89,,,transcripts_by_company/Arthur_J_Gallagher_and_Co_2019Q3.txt,0.5780236721038818,0.42197632789611816
BLOOM ENERGY CORP,2.0,-0.13,-0.07,,,transcripts_by_company/Bloom_Energy_Corporation_2019Q2.txt,0.5095646977424622,0.49043530225753784
PSS WORLD MEDICAL INC,3.0,0.13,0.14,,,transcripts_by_company/PSS_World_Medical_Inc_2004Q3.txt,0.5743917226791382,0.4256082773208618
FINISH LINE INC,1.0,0.88,0.94,,,transcripts_by_company/The_Finish_Line_Inc_2015Q1.txt,0.562550961971283,0.43744903802871704
SEI CORP,1.0,0.29,0.3,,,transcripts_by_company/SEI_Investments_Inc_2011Q1.txt,0.5649104714393616,0.4350895285606384
SPOTIFY TECHNOLOGY SA,4.0,-0.21,-0.34,,,transcripts_by_company/Spotify_Technology_SA_2021Q4.txt,0.4980490803718567,0.5019509196281433
VALUEVISION MEDIA INC,1.0,-0.17,0.17,,,transcripts_by_company/ValueVision_Media_Inc_2012Q1.txt,0.5681873559951782,0.4318126440048218
U.S.I. HOLDINGS,1.0,0.22,0.24,,,transcripts_by_company/USI_Holdings_Corporation_2004Q1.txt,0.48228511214256287,0.5177148878574371
FINISH LINE INC,4.0,0.11,0.1,,,transcripts_by_company/Finish_Line_Inc_2011Q4.txt,0.4892190098762512,0.5107809901237488
SJW CORP,2.0,0.69,0.73,,,transcripts_by_company/SJW_Group_2021Q2.txt,0.4407746195793152,0.5592253804206848
DIAMOND FOODS INC,1.0,0.37,0.27,,,transcripts_by_company/Diamond_Foods_Inc_2009Q1.txt,0.4720236361026764,0.5279763638973236
MCDONALD'S CORP,4.0,1.16,1.12,,,transcripts_by_company/McDonalds_Corporation_2010Q4.txt,0.4880189597606659,0.5119810402393341
AXOS FINANCIAL INC,1.0,1.02,0.91,,,transcripts_by_company/Axos_Financial_Inc_2022Q1.txt,0.4972449541091919,0.5027550458908081
VOLT INFORMATION SCIENCES INC,3.0,0.18,0.46,,,transcripts_by_company/Volt_Information_Sciences_2008Q3.txt,0.4514210522174835,0.5485789477825165
KURA SUSHI USA INC,2.0,-1.1,0.12,,,transcripts_by_company/Kura_Sushi_USA_Inc_2020Q2.txt,0.4826893210411072,0.5173106789588928
ADVANCED EMISSIONS SOLUTIONS INC,3.0,0.28,0.52,,,transcripts_by_company/Advanced_Emissions_Solutions_Inc_2018Q3.txt,0.483254998922348,0.516745001077652
HI/FN INC,1.0,-0.47,-0.29,,,transcripts_by_company/Hifn_2003Q1.txt,0.5435290932655334,0.45647090673446655
HANNON ARMSTRONG SUSTAINABLE INF,3.0,0.41,0.41,,,transcripts_by_company/Hannon_Armstrong_Sustainable_Infrastructure_Capital_Inc_2021Q3.txt,0.5036550760269165,0.4963449239730835
DESCARTES SYSTEMS GROUP (THE),1.0,0.13,0.13,,,transcripts_by_company/Descartes_Systems_Group_Inc_2012Q1.txt,0.530674159526825,0.46932584047317505
BED BATH  BEYOND INC,3.0,0.04,0.5,,,transcripts_by_company/Bed_Bath_and_Beyond_Inc_2021Q3.txt,0.42646652460098267,0.5735334753990173
TRUSTMARK CORP,2.0,0.44,0.39,,,transcripts_by_company/Trustmark_Corporation_2012Q2.txt,0.554542064666748,0.44545793533325195
FIRST COMMONWEALTH FINANCIAL COR,4.0,-0.05,0.1,,,transcripts_by_company/First_Commonwealth_Financial_Corp_2011Q4.txt,0.46883392333984375,0.5311660766601562
FISERV INC,3.0,0.58,0.56,,,transcripts_by_company/Fiserv_2005Q3.txt,0.468194842338562,0.531805157661438
PINNACLE FINANCIAL PARTNERS INC,4.0,1.71,1.38,,,transcripts_by_company/Pinnacle_Financial_Partners_Inc_2021Q4.txt,0.5505945086479187,0.4494054913520813
SONOCO PRODUCTS CO,4.0,0.49,0.66,,,transcripts_by_company/Sonoco_Products_Company_2008Q4.txt,0.4973132908344269,0.5026867091655731
ALBIREO PHARMA INC,2.0,-1.22,0.49,,,transcripts_by_company/Albireo_Pharma_Inc_2018Q2.txt,0.4713051915168762,0.5286948084831238
TENNANT CO,2.0,0.71,0.64,,,transcripts_by_company/Tennant_Company_2012Q2.txt,0.5418770909309387,0.4581229090690613
SUPER MICRO COMPUTER INC,4.0,0.57,0.66,,,transcripts_by_company/Super_Micro_Computer_Inc_2019Q4.txt,0.4530715048313141,0.5469284951686859
TRUSTMARK CORP,3.0,0.46,0.4,,,transcripts_by_company/Trustmark_Corporation_2012Q3.txt,0.6157701015472412,0.3842298984527588
INTEROIL CORP,3.0,-0.41,0.18,,,transcripts_by_company/InterOil_Corporation_2011Q3.txt,0.5569693446159363,0.4430306553840637
MPLX LP,3.0,1.36,0.83,,,transcripts_by_company/MPLX_LP_2022Q3.txt,0.4628792405128479,0.5371207594871521
BROWN-FORMAN CORP,4.0,1.04,1.04,,,transcripts_by_company/Brown-Forman_Corporation_2007Q4.txt,0.4962446391582489,0.5037553608417511
TEXAS PACIFIC LAND CORP,4.0,12.94,17.02,,,transcripts_by_company/Texas_Pacific_Land_Corporation_2022Q4.txt,0.46913793683052063,0.5308620631694794
BANK OF MONTREAL,3.0,1.16,1.07,,,transcripts_by_company/Bank_of_Montreal_2006Q3.txt,0.5038208365440369,0.49617916345596313
HAWAIIAN ELECTRIC INDUSTRIES INC,4.0,0.72,0.83,,,transcripts_by_company/Hawaiian_Electric_Industries_2002Q4.txt,0.4785822331905365,0.5214177668094635
BRIDGEPOINT EDUCATION INC,1.0,-0.01,-0.06,,,transcripts_by_company/Bridgepoint_Education_Inc_2015Q1.txt,0.5769389271736145,0.4230610728263855
BLACK BOX CORPORATION,2.0,0.56,0.76,,,transcripts_by_company/Black_Box_Network_Services_2012Q2.txt,0.46384936571121216,0.5361506342887878
WALTER INDUSTRIES INC,3.0,0.5,0.45,,,transcripts_by_company/Walter_Industries_2004Q3.txt,0.550891637802124,0.449108362197876
HAWAIIAN HOLDINGS INC,4.0,1.1,1.13,,,transcripts_by_company/Hawaiian_Holdings_Inc_2017Q4.txt,0.4730587601661682,0.5269412398338318
OSIRIS THERAPEUTICS INC,2.0,-0.3,-0.27,,,transcripts_by_company/Osiris_Therapeutics_Inc_2009Q2.txt,0.49183014035224915,0.5081698596477509
MODINE MANUFACTURING CO,2.0,0.07,0.34,,,transcripts_by_company/Modine_Manufacturing_Company_2012Q2.txt,0.42940300703048706,0.5705969929695129
ALLEGIANT TRAVEL CO,1.0,3.42,2.98,,,transcripts_by_company/Allegiant_Travel_Company_2018Q1.txt,0.4706779420375824,0.5293220579624176
ANNALY CAPITAL MANAGEMENT INC,4.0,0.47,0.7,,,transcripts_by_company/Annaly_Capital_Management_Inc_2008Q4.txt,0.540736734867096,0.45926326513290405
CENTERRA GOLD INC,3.0,0.2,0.36,,,transcripts_by_company/Centerra_Gold_Inc_2023Q3.txt,0.4790692925453186,0.5209307074546814
SONOCO PRODUCTS CO,4.0,0.66,0.64,,,transcripts_by_company/Sonoco_Products_Company_2014Q4.txt,0.48273974657058716,0.5172602534294128
QUICKLOGIC CORP,2.0,-0.03,-0.09,,,transcripts_by_company/QuickLogic_Corp_2003Q2.txt,0.5008465051651001,0.4991534948348999
RUBY TUESDAY INC,3.0,0.01,0.16,,,transcripts_by_company/Ruby_Tuesday_2008Q3.txt,0.4799406826496124,0.5200593173503876
LPL FINANCIAL HOLDINGS INC,2.0,0.61,0.55,,,transcripts_by_company/LPL_Financial_2013Q2.txt,0.4619520306587219,0.5380479693412781
ASGN INC,2.0,1.17,1.26,,,transcripts_by_company/ASGN_Incorporated_2020Q2.txt,0.5088889002799988,0.4911110997200012
LUMINEX CORP,4.0,-0.06,0.02,,,transcripts_by_company/Luminex_Corporation_2007Q4.txt,0.46531859040260315,0.5346814095973969
PRUDENTIAL FINANCIAL INC,4.0,2.58,3.06,,,transcripts_by_company/Prudential_Financial_Inc_CurrentQ4.txt,0.5652763247489929,0.4347236752510071
ALBANY MOLECULAR RESEARCH,4.0,0.17,0.04,,,transcripts_by_company/Albany_Molecular_Research_Inc_2012Q4.txt,0.5117035508155823,0.4882964491844177
SIGMA-ALDRICH CORP,2.0,0.7,0.64,,,transcripts_by_company/Sigma-Aldrich_Corporation_2008Q2.txt,0.4559888243675232,0.5440111756324768
NACCO INDUSTRIES INC,2.0,1.39,-0.05,,,transcripts_by_company/NACCO_Industries_2010Q2.txt,0.5416640639305115,0.4583359360694885
OPEN TEXT CORP,1.0,1.26,1.27,,,transcripts_by_company/OpenText_Corporation_2013Q1.txt,0.4473166763782501,0.5526833236217499
GTT COMMUNICATIONS INC,4.0,0.76,0.1,,,transcripts_by_company/GTT_Communications_2015Q4.txt,0.5324795246124268,0.46752047538757324
USANA HEALTH SCIENCES INC,3.0,1.02,1.03,,,transcripts_by_company/USANA_Health_Sciences_Inc_2017Q3.txt,0.5743777751922607,0.42562222480773926
ESTEE LAUDER COMPANIES INC,2.0,0.17,0.29,,,transcripts_by_company/The_Estee_Lauder_Companies_Inc_2012Q2.txt,0.4737909734249115,0.5262090265750885
CV THERAPEUTICS INC,2.0,-1.43,-1.48,,,transcripts_by_company/CV_Therapeutics_2005Q2.txt,0.6097792387008667,0.3902207612991333
SCHOLAR ROCK HOLDING CORP,2.0,-0.84,-0.66,,,transcripts_by_company/Scholar_Rock_Holding_Corporation_2021Q2.txt,0.5333512425422668,0.46664875745773315
ROCKWELL COLLINS INC,4.0,1.3,1.31,,,transcripts_by_company/Rockwell_Collins_Inc_2015Q4.txt,0.5249767303466797,0.4750232696533203
SAFEGUARD SCIENTIFICS INC,2.0,-0.1,0.0,,,transcripts_by_company/Safeguard_Scientifics_Inc_2004Q2.txt,0.5034394264221191,0.49656057357788086
QUEST DIAGNOSTICS INC,1.0,0.84,1.06,,,transcripts_by_company/Quest_Diagnostics_Incorporated_2014Q1.txt,0.5196108818054199,0.4803891181945801
RPT REALTY,1.0,0.11,0.03,,,transcripts_by_company/RPT_Realty_2019Q1.txt,0.4264894127845764,0.5735105872154236
WIND RIVER SYSTEMS INC,1.0,0.11,0.12,,,transcripts_by_company/Wind_River_Systems_2006Q1.txt,0.5320018529891968,0.4679981470108032
KIMCO REALTY CORP,4.0,0.87,0.16,,,transcripts_by_company/Kimco_Realty_Corporation_2015Q4.txt,0.554050087928772,0.445949912071228
M/I HOMES INC,1.0,0.23,0.23,,,transcripts_by_company/MI_Homes_Inc_2014Q1.txt,0.46953627467155457,0.5304637253284454
VAIL RESORTS INC,2.0,4.4,4.81,,,transcripts_by_company/Vail_Resorts_Inc_2017Q2.txt,0.5472683310508728,0.4527316689491272
HUMAN GENOME SCIENCES INCORPORAT,3.0,-0.22,-0.22,,,transcripts_by_company/Human_Genome_Sciences_Inc_2010Q3.txt,0.49481314420700073,0.5051868557929993
ONESPAWORLD HOLDINGS LTD,2.0,-0.16,-0.12,,,transcripts_by_company/OneSpaWorld_Holdings_Limited_2021Q2.txt,0.4795231223106384,0.5204768776893616
SOUTH STATE CORP,4.0,1.16,1.15,,,transcripts_by_company/South_State_Corporation_2016Q4.txt,0.5624681711196899,0.43753182888031006
STILLWATER MINING CO,2.0,-0.03,0.16,,,transcripts_by_company/Stillwater_Mining_2007Q2.txt,0.4866091310977936,0.5133908689022064
51JOB INC,4.0,0.22,0.72,,,transcripts_by_company/51job_Inc_2014Q4.txt,0.49499234557151794,0.5050076544284821
CENCOSUD SA,2.0,0.036,0.02,,,transcripts_by_company/Cencosud_SA_2014Q2.txt,0.5160170793533325,0.4839829206466675
JEFFERSON-PILOT,2.0,0.98,1.02,,,transcripts_by_company/Jefferson-Pilot_2005Q2.txt,0.5668786764144897,0.43312132358551025
NEKTAR THERAPEUTICS,4.0,-0.11,-0.2,,,transcripts_by_company/Nektar_Therapeutics_2017Q4.txt,0.5511184930801392,0.44888150691986084
LUNDIN MINING CORP,4.0,0.13,0.12,,,transcripts_by_company/Lundin_Mining_Corporation_2019Q4.txt,0.42935705184936523,0.5706429481506348
CITI TRENDS INC,4.0,-0.04,0.29,,,transcripts_by_company/Citigroup_2007Q4.txt,0.47947320342063904,0.520526796579361
MCGRAW-HILL COMPANIES INCORPORAT,2.0,0.79,0.68,,,transcripts_by_company/The_McGraw-Hill_Companies_2007Q2.txt,0.4715367257595062,0.5284632742404938
COMMVAULT SYSTEMS INC,2.0,0.4,0.33,,,transcripts_by_company/CommVault_Systems_Inc_2013Q2.txt,0.5444463491439819,0.45555365085601807
DENNY'S CORP,2.0,0.11,0.1,,,transcripts_by_company/Dennys_Corporation_2015Q2.txt,0.4452380836009979,0.5547619163990021
XILINX INC,1.0,0.14,0.14,,,transcripts_by_company/Xilinx_2003Q1.txt,0.5190080404281616,0.4809919595718384
DIGITAL REALTY TRUST INC,3.0,0.16,0.1,,,transcripts_by_company/Digital_Realty_Trust_Inc_2009Q3.txt,0.5530784130096436,0.44692158699035645
YRC WORLDWIDE INC,2.0,0.3,0.55,,,transcripts_by_company/YRC_Worldwide_Inc_2008Q2.txt,0.44936275482177734,0.5506372451782227
VERU INC,4.0,-0.05,-0.04,,,transcripts_by_company/Veru_Inc_2019Q4.txt,0.6290789246559143,0.3709210753440857
CURO GROUP HOLDINGS CORP,1.0,-1.34,0.41,,,transcripts_by_company/Crayon_Group_Holding_ASA_2023Q1.txt,0.437857449054718,0.562142550945282
MICROSTRATEGY INC,2.0,1.12,0.64,,,transcripts_by_company/MicroStrategy_2005Q2.txt,0.5846657752990723,0.41533422470092773
MANITEX INTERNATIONAL INC,2.0,0.2,0.14,,,transcripts_by_company/Manitex_International_Inc_2012Q2.txt,0.40282344818115234,0.5971765518188477
QUALITY SYS INC,2.0,0.38,0.61,,,transcripts_by_company/Quality_Systems_2005Q2.txt,0.5179818272590637,0.4820181727409363
COMPUTER PROGRAMS AND SYSTEMS IN,1.0,0.81,0.69,,,transcripts_by_company/Computer_Programs_and_Systems_Inc_2022Q1.txt,0.5908121466636658,0.40918785333633423
FIRST MARBLEHEAD CORP,1.0,-0.09,-0.08,,,transcripts_by_company/The_First_Marblehead_Corp_2012Q1.txt,0.5664914846420288,0.4335085153579712
CYBERARK SOFTWARE LTD,4.0,0.39,0.13,,,transcripts_by_company/Cyberark_Software_Ltd_2015Q4.txt,0.49783045053482056,0.5021695494651794
KEYW HOLDING CORP,3.0,0.01,0.03,,,transcripts_by_company/The_KEYW_Holding_Corporation_2012Q3.txt,0.6428126096725464,0.3571873903274536
CONCUR TECHNOLOGIES INC,1.0,0.16,0.23,,,transcripts_by_company/Concur_Technologies_2011Q1.txt,0.5955823659896851,0.40441763401031494
PARATEK PHARMACEUTICALS INC,2.0,0.2,-0.14,,,transcripts_by_company/Paratek_Pharmaceuticals_Inc_2021Q2.txt,0.4582349956035614,0.5417650043964386
MINERALS TECHNOLOGIES INC,3.0,0.62,0.74,,,transcripts_by_company/MINERALS_TECHNOLOGIES_INC_2003Q3.txt,0.479556679725647,0.520443320274353
WATSCO INC,3.0,0.84,0.91,,,transcripts_by_company/Watsco_Incorporated_2008Q3.txt,0.5150424838066101,0.4849575161933899
EXAR CORP,1.0,0.07,0.11,,,transcripts_by_company/Exar_2007Q1.txt,0.5936386585235596,0.40636134147644043
CENTRAL GARDEN  PET CO,2.0,0.8,0.78,,,transcripts_by_company/Central_Garden_and_Pet_Company_2019Q2.txt,0.553788959980011,0.446211040019989
ELLINGTON FINANCIAL INC,2.0,0.51,0.42,,,transcripts_by_company/Ellington_Financial_Inc_2021Q2.txt,0.5300850868225098,0.46991491317749023
JUPITERMEDIA CORP,3.0,0.02,0.04,,,transcripts_by_company/Jupitermedia_Corporation_2007Q3.txt,0.5144299864768982,0.4855700135231018
MDU RESOURCES GP,2.0,0.45,0.42,,,transcripts_by_company/MDU_Resources_2007Q2.txt,0.5732017755508423,0.4267982244491577
INTEL CORP,1.0,0.41,0.51,,,transcripts_by_company/Intel_Corporation_2015Q1.txt,0.6194971203804016,0.3805028796195984
INTEVAC INC,4.0,0.22,0.16,,,transcripts_by_company/Intevac_Inc_2019Q4.txt,0.5018356442451477,0.4981643557548523
HILLENBRAND INC,1.0,0.63,0.67,,,transcripts_by_company/Hillenbrand_Inc_2019Q1.txt,0.5117499828338623,0.4882500171661377
AMKOR TECHNOLOGY INC,1.0,0.1,0.28,,,transcripts_by_company/Amkor_Technology_Inc_2011Q1.txt,0.5313518047332764,0.46864819526672363
J & J SNACK FOODS CORP,4.0,0.67,0.58,,,transcripts_by_company/JandJ_Snack_Foods_Corp_2013Q4.txt,0.5095710158348083,0.49042898416519165
FIRST INDUSTRIAL REALTY TRUST IN,1.0,0.19,0.13,,,transcripts_by_company/First_Industrial_Realty_Trust_Inc_2017Q1.txt,0.5805540084838867,0.4194459915161133
PALO ALTO NETWORKS INC,4.0,0.04,0.03,,,transcripts_by_company/Palo_Alto_Networks_2012Q4.txt,0.43085166811943054,0.5691483318805695
OHIO CASUALTY CORP,2.0,0.85,0.67,,,transcripts_by_company/Ohio_Casualty_Corporation_2007Q2.txt,0.5140498876571655,0.4859501123428345
DEMANDWARE INC,4.0,0.16,0.1,,,transcripts_by_company/Demandware_Inc_2013Q4.txt,0.5430136322975159,0.45698636770248413
ROYAL GOLD INC,4.0,0.95,0.99,,,transcripts_by_company/Royal_Gold_Inc_CurrentQ4.txt,0.48237115144729614,0.5176288485527039
LUMINAR TECHNOLOGIES INC,1.0,-0.23,-0.05,,,transcripts_by_company/Luminar_Technologies_Inc_2021Q1.txt,0.5556246638298035,0.44437533617019653
DESCARTES SYSTEMS GROUP (THE),1.0,0.05,0.03,,,transcripts_by_company/The_Descartes_Systems_Group_2007Q1.txt,0.5045663714408875,0.49543362855911255
BOARDWALK PIPELINE PARTNERS LP,3.0,0.17,0.28,,,transcripts_by_company/Boardwalk_Pipeline_Partners_LP_2013Q3.txt,0.4963587820529938,0.5036412179470062
JAKKS PACIFIC INC,2.0,0.21,0.46,,,transcripts_by_company/JAKKS_Pacific_Inc_2003Q2.txt,0.44649994373321533,0.5535000562667847
DOMINO'S PIZZA INC,1.0,2.0,1.5,,,transcripts_by_company/Dominos_Pizza_Inc_2018Q1.txt,0.46097612380981445,0.5390238761901855
HAWAIIAN ELECTRIC INDUSTRIES INC,2.0,0.48,0.53,,,transcripts_by_company/Hawaiian_Electric_Industries_Inc_2022Q2.txt,0.4844256639480591,0.5155743360519409
INTERSIL CORPORATION,3.0,0.33,0.3,,,transcripts_by_company/Intersil_Corporation_2006Q3.txt,0.5115096569061279,0.48849034309387207
PERSONALIS INC,3.0,-0.58,-0.62,,,transcripts_by_company/Personalis_Inc_2022Q3.txt,0.46457889676094055,0.5354211032390594
OSI SYSTEMS INC,2.0,2.66,2.16,,,transcripts_by_company/OSI_Systems_Inc_2023Q2.txt,0.5712183117866516,0.4287816882133484
NANOSTRING TECHNOLOGIES INC,1.0,-0.62,-0.69,,,transcripts_by_company/NanoString_Technologies_Inc_2021Q1.txt,0.4511714577674866,0.5488285422325134
BOOKHAM INC,3.0,-0.26,-0.7,,,transcripts_by_company/Bookham_Inc_2005Q3.txt,0.4953042268753052,0.5046957731246948
AGIOS PHARMACEUTICALS INC,3.0,-1.63,-1.64,,,transcripts_by_company/Agios_Pharmaceuticals_Inc_2018Q3.txt,0.46959125995635986,0.5304087400436401
CAMPUS CREST COMMUNITIES INC,4.0,0.14,-0.01,,,transcripts_by_company/Campus_Crest_Communities_Inc_2011Q4.txt,0.5788341164588928,0.4211658835411072
DYNAMICS RESEARCH CORP,2.0,0.14,0.32,,,transcripts_by_company/Dynamics_Research_Corporation_2012Q2.txt,0.45733731985092163,0.5426626801490784
VERISK ANALYTICS INC,3.0,1.44,1.4,,,transcripts_by_company/Verisk_Analytics_Inc_2021Q3.txt,0.46720850467681885,0.5327914953231812
PROVIDENT FINANCIAL HOLDINGS INC,2.0,0.18,0.2,,,transcripts_by_company/Provident_Financial_Holdings_Inc_2011Q2.txt,0.5335254073143005,0.46647459268569946
EVEREST GROUP LTD,1.0,6.29,4.6,,,transcripts_by_company/Everest_Re_Group_Ltd_2017Q1.txt,0.5071668028831482,0.4928331971168518
CHARLES & COLVARD LTD,1.0,0.01,0.02,,,transcripts_by_company/Charles_and_Colvard_Ltd_2022Q1.txt,0.5391582250595093,0.4608417749404907
LAFARGEHOLCIM LTD,2.0,1.16,0.78,,,transcripts_by_company/LafargeHolcim_Ltd_2017Q2.txt,0.47249922156333923,0.5275007784366608
PGT INC,4.0,0.31,0.33,,,transcripts_by_company/PGT_Innovations_Inc_2021Q4.txt,0.5584809184074402,0.4415190815925598
