ticker,period,eps_actual,eps_forecast,eps_std,sue,transcript_path,cosine,nnw
RINGCENTRAL INC,2.0,-0.14,-0.14,,,transcripts_by_company/RingCentral_Inc_2014Q2.txt,0.4634935259819031,0.5365064740180969
HOLOGIC INC,3.0,1.61,1.59,,,transcripts_by_company/Hologic_Inc_2021Q3.txt,0.6113333702087402,0.38866662979125977
"URBAN OUTFITTERS, INC.",4.0,0.56,0.68,,,transcripts_by_company/Urban_Outfitters_Inc_2019Q4.txt,0.4826020300388336,0.5173979699611664
CACI INTERNATIONAL INC,2.0,5.74,3.98,,,transcripts_by_company/CACI_International_Inc_2021Q2.txt,0.4682994484901428,0.5317005515098572
KBR INC,1.0,-0.29,0.72,,,transcripts_by_company/KBR_Inc_2014Q1.txt,0.4764312207698822,0.5235687792301178
BUSINESS OBJECTS SA,4.0,0.42,0.38,,,transcripts_by_company/Business_Objects_2005Q4.txt,0.5212791562080383,0.47872084379196167
DASSAULT SYSTEMES SE,2.0,0.56,0.64,,,transcripts_by_company/Dassault_Systemes_2008Q2.txt,0.513580322265625,0.486419677734375
MCDONALD'S CORP,3.0,1.62,1.47,,,transcripts_by_company/McDonalds_Corporation_2016Q3.txt,0.5136395692825317,0.48636043071746826
LIVENT CORP,4.0,-0.02,0.04,,,transcripts_by_company/Livent_Corporation_2020Q4.txt,0.49901634454727173,0.5009836554527283
IMMUNOCORE HOLDINGS PLC,3.0,12.0,-85.01,,,transcripts_by_company/Immunocore_Holdings_PLC_2022Q3.txt,0.39379024505615234,0.6062097549438477
BALLARD POWER SYSTEMS INC,3.0,-0.04,-0.04,,,transcripts_by_company/Ballard_Power_Systems_Inc_2019Q3.txt,0.447602242231369,0.552397757768631
RADIANT LOGISTICS INC,4.0,0.17,0.13,,,transcripts_by_company/Radiant_Logistics_Inc_2020Q4.txt,0.5389343500137329,0.4610656499862671
ACCURAY INC,2.0,-0.02,0.04,,,transcripts_by_company/Accuray_Incorporated_2019Q2.txt,0.4232771694660187,0.5767228305339813
HARRIS CORP,2.0,1.24,1.29,,,transcripts_by_company/Harris_Interactive_2011Q2.txt,0.46385449171066284,0.5361455082893372
ELANCO ANIMAL HEALTH INC,3.0,0.3,0.29,,,transcripts_by_company/Elanco_Animal_Health_Incorporated_2019Q3.txt,0.4604685306549072,0.5395314693450928
EVE HOLDING INC,3.0,-0.11,-0.13,,,transcripts_by_company/Eve_Holding_Inc_2023Q3.txt,0.4872830808162689,0.5127169191837311
ILLINOIS TOOL WORKS INC,2.0,0.9,0.87,,,transcripts_by_company/Illinois_Tool_Works_Inc_2007Q2.txt,0.5668140649795532,0.4331859350204468
KAMADA LTD,4.0,0.05,0.03,,,transcripts_by_company/Kamada_Ltd_2014Q4.txt,0.504452645778656,0.495547354221344
ONCONOVA THERAPEUTICS INC,3.0,-0.26,-0.62,,,transcripts_by_company/Onconova_Therapeutics_Inc_2015Q3.txt,0.3990209698677063,0.6009790301322937
MYLAN INC,1.0,0.33,0.24,,,transcripts_by_company/Mylan_Inc_2009Q1.txt,0.5113114714622498,0.48868852853775024
ALTERYX INC,3.0,0.02,-0.09,,,transcripts_by_company/Alteryx_Inc_2017Q3.txt,0.4931629002094269,0.5068370997905731
NOVOSTE CORP,3.0,-0.2,0.29,,,transcripts_by_company/Novoste_2002Q3.txt,0.5195296406745911,0.48047035932540894
CYTYC CORPORATION,3.0,0.21,0.2,,,transcripts_by_company/Cytyc_Corporation_2004Q3.txt,0.5022003054618835,0.49779969453811646
UNIVERSAL TECHNICAL INSTITUTE IN,3.0,0.02,0.09,,,transcripts_by_company/Universal_Technical_Institute_Inc_2008Q3.txt,0.5045478343963623,0.4954521656036377
INVESCO HOLDING COMPANY LTD,4.0,0.72,0.43,,,transcripts_by_company/Invesco_Ltd_2020Q4.txt,0.5370104312896729,0.46298956871032715
SINA CORP,3.0,0.42,0.25,,,transcripts_by_company/Sina_Corporation_2013Q3.txt,0.46239709854125977,0.5376029014587402
O2MICRO INTERNATIONAL LTD,4.0,-0.11,0.17,,,transcripts_by_company/02Micro_International_Limited_2008Q4.txt,0.5472965836524963,0.45270341634750366
INTEGRATED DEVICE TECHNOLOGY INC,3.0,0.01,0.03,,,transcripts_by_company/Integrated_Device_Technology_Inc_2002Q3.txt,0.5701818466186523,0.42981815338134766
LAM RESEARCH CORP,3.0,6.85,5.88,,,transcripts_by_company/Lam_Research_Corporation_2023Q3.txt,0.4695863425731659,0.5304136574268341
ACRES COMMERCIAL REALTY CORP,1.0,-0.25,0.38,,,transcripts_by_company/ACRES_Commercial_Realty_Corp_2022Q1.txt,0.5647819638252258,0.43521803617477417
KILROY REALTY CORP,1.0,0.36,0.33,,,transcripts_by_company/Kilroy_Realty_Corporation_2018Q1.txt,0.42324593663215637,0.5767540633678436
CADENCE DESIGN SYSTEMS INC,2.0,1.08,0.86,,,transcripts_by_company/Cadence_Design_Systems_Inc_2022Q2.txt,0.4842740297317505,0.5157259702682495
TRINITY INDUSTRIES INC,2.0,0.48,0.36,,,transcripts_by_company/Trinity_Industries_Inc_2018Q2.txt,0.5300558805465698,0.4699441194534302
ESSEX CORP,2.0,0.03,0.01,,,transcripts_by_company/Superior_Essex_Inc_2004Q2.txt,0.5514754056930542,0.4485245943069458
MACROGENICS INC,2.0,-0.67,-0.48,,,transcripts_by_company/MacroGenics_Inc_2022Q2.txt,0.4265454411506653,0.5734545588493347
CHEESECAKE FACTORY INC,4.0,0.57,0.58,,,transcripts_by_company/The_Cheesecake_Factory_Inc_2013Q4.txt,0.5491158366203308,0.4508841633796692
NVIDIA CORP,1.0,1.57,0.83,,,transcripts_by_company/NVIDIA_Corporation_2018Q1.txt,0.5070306062698364,0.4929693937301636
CAREER EDUCATION CORP,2.0,0.36,0.56,,,transcripts_by_company/Career_Education_2006Q2.txt,0.5482217669487,0.45177823305130005
J M SMUCKER CO,1.0,2.35,2.39,,,transcripts_by_company/The_J_M_Smucker_Company_2020Q1.txt,0.48122456669807434,0.5187754333019257
WORLDGATE COMMUNICATIONS INC,2.0,-0.05,0.01,,,transcripts_by_company/WorldGate_Communications_2008Q2.txt,0.5718796253204346,0.42812037467956543
CORELOGIC INC,4.0,0.77,0.55,,,transcripts_by_company/CoreLogic_Inc_2019Q4.txt,0.5576244592666626,0.4423755407333374
STAG INDUSTRIAL INC,3.0,0.07,0.08,,,transcripts_by_company/STAG_Industrial_Inc_2019Q3.txt,0.5136337876319885,0.4863662123680115
PACKAGING CORP OF AMERICA,3.0,0.42,0.41,,,transcripts_by_company/Packaging_Corporation_of_America_2006Q3.txt,0.5241120457649231,0.4758879542350769
LEXMARK INTERNATIONAL GROUP INC,4.0,0.86,0.74,,,transcripts_by_company/Lexmark_2002Q4.txt,0.4401359260082245,0.5598640739917755
MASIMO CORP,3.0,0.52,0.39,,,transcripts_by_company/Masimo_Corp_2016Q3.txt,0.563575267791748,0.43642473220825195
MOBILE TELESYSTEMS,1.0,16.26,13.85,,,transcripts_by_company/Public_Joint-Stock_Company_Mobile_TeleSystems_2018Q1.txt,0.5766469836235046,0.42335301637649536
MEDIFAST INC,1.0,0.45,0.52,,,transcripts_by_company/Medifast_Inc_2014Q1.txt,0.4710315465927124,0.5289684534072876
MONROE CAPITAL CORP,3.0,0.29,0.25,,,transcripts_by_company/Monroe_Capital_Corporation_2022Q3.txt,0.5028454661369324,0.4971545338630676
IMPAX LABORATORIES INC,1.0,0.43,0.51,,,transcripts_by_company/Impax_Laboratories_Inc_2016Q1.txt,0.4479575753211975,0.5520424246788025
UNITED ONLINE INC,3.0,0.29,0.28,,,transcripts_by_company/United_Online_Inc_2007Q3.txt,0.5347812175750732,0.46521878242492676
EBIX INC,3.0,0.46,0.4,,,transcripts_by_company/Ebix_Inc_2012Q3.txt,0.4487108290195465,0.5512891709804535
NORTHERN BORDER PARTNERS LP,3.0,0.69,0.62,,,transcripts_by_company/Northern_Border_Partners_2004Q3.txt,0.5727957487106323,0.4272042512893677
TILE SHOP HOLDINGS INC,1.0,0.08,0.13,,,transcripts_by_company/Tile_Shop_Holdings_Inc_2015Q1.txt,0.5024111270904541,0.4975888729095459
CAVIUM INC,1.0,0.58,0.53,,,transcripts_by_company/Cavium_Inc_2017Q1.txt,0.4375842213630676,0.5624157786369324
STEVEN MADDEN LTD,1.0,0.52,0.58,,,transcripts_by_company/Steven_Madden_Ltd_2013Q1.txt,0.44206294417381287,0.5579370558261871
EXPRO GROUP HOLDINGS NV,1.0,0.01,-0.05,,,transcripts_by_company/Expro_Group_Holdings_NV_2022Q1.txt,0.4636465311050415,0.5363534688949585
EVEREST GROUP LTD,2.0,4.25,3.4,,,transcripts_by_company/Everest_Re_Group_Ltd_2012Q2.txt,0.49780917167663574,0.5021908283233643
SAP A.G.,3.0,0.59,0.54,,,transcripts_by_company/SAP_AG_2009Q3.txt,0.5913090705871582,0.4086909294128418
ORTHOLOGIC CORPORATION,2.0,0.02,0.0,,,transcripts_by_company/OrthoLogic_2003Q2.txt,0.4588964283466339,0.5411035716533661
NATIONAL INTERSTATE CORP,3.0,0.31,0.45,,,transcripts_by_company/National_Interstate_Corporation_2011Q3.txt,0.6172974705696106,0.3827025294303894
TEXAS ROADHOUSE INC,3.0,0.15,0.13,,,transcripts_by_company/Texas_Roadhouse_Inc_2009Q3.txt,0.4732123613357544,0.5267876386642456
NEUTRAL TANDEM INC,1.0,0.25,0.33,,,transcripts_by_company/Neutral_Tandem_Inc_2010Q1.txt,0.5359916090965271,0.4640083909034729
"DAKTRONICS, INC.",2.0,-0.24,-0.01,,,transcripts_by_company/Daktronics_Inc_2019Q2.txt,0.536005973815918,0.46399402618408203
AMERICAN WOODMARK CORP,2.0,0.44,0.71,,,transcripts_by_company/American_Woodmark_Corporation_2005Q2.txt,0.6422985792160034,0.3577014207839966
CONCEPTUS INC,4.0,0.17,0.12,,,transcripts_by_company/Conceptus_Inc_2012Q4.txt,0.5271129608154297,0.4728870391845703
FAMOUS DAVE'S OF AMERICA,2.0,0.26,0.17,,,transcripts_by_company/Famous_Daves_of_America_Inc_2009Q2.txt,0.5959384441375732,0.40406155586242676
TRUEBLUE INC,2.0,0.31,0.26,,,transcripts_by_company/TrueBlue_Inc_2013Q2.txt,0.522459089756012,0.47754091024398804
EAGLE MATERIALS INC,4.0,0.83,1.16,,,transcripts_by_company/Eagle_Materials_2006Q4.txt,0.4664493501186371,0.5335506498813629
PACKAGING CORP OF AMERICA,4.0,1.16,1.17,,,transcripts_by_company/Packaging_Corporation_of_America_2014Q4.txt,0.4354049265384674,0.5645950734615326
GENTIVA HEALTH SERVICES,4.0,0.15,0.13,,,transcripts_by_company/Gentiva_Health_Services_2003Q4.txt,0.4764873683452606,0.5235126316547394
EDISON INTERNATIONAL,2.0,1.07,0.85,,,transcripts_by_company/Edison_International_2014Q2.txt,0.47010424733161926,0.5298957526683807
UNIVERSAL LOGISTICS HOLDINGS INC,1.0,0.45,0.63,,,transcripts_by_company/Universal_Logistics_Holdings_Inc_2020Q1.txt,0.5347533822059631,0.46524661779403687
QUOTIENT LTD,1.0,-0.39,-0.32,,,transcripts_by_company/Quotient_Technology_Inc_2021Q1.txt,0.422916978597641,0.577083021402359
MILLENNIUM CELL INC,1.0,-0.05,-0.06,,,transcripts_by_company/Millennium_Cell_Inc_2007Q1.txt,0.5838160514831543,0.4161839485168457
ORCHIDS PAPER PRODUCTS CO,1.0,0.33,0.43,,,transcripts_by_company/Orchids_Paper_Products_Company_2014Q1.txt,0.45051100850105286,0.5494889914989471
ARMOR HOLDINGS INC,4.0,0.74,0.47,,,transcripts_by_company/Armor_Holdings_Inc_2004Q4.txt,0.45930418372154236,0.5406958162784576
MAGELLAN MIDSTREAM PARTNERS LP,3.0,0.65,0.65,,,transcripts_by_company/Magellan_Midstream_Partners_LP_2007Q3.txt,0.49998927116394043,0.5000107288360596
DYNAVOX INC,2.0,0.0,0.14,,,transcripts_by_company/DynaVox_Inc_2012Q2.txt,0.49001544713974,0.50998455286026
ANIXTER INTERNATIONAL INC,1.0,0.92,1.05,,,transcripts_by_company/Anixter_International_Inc_2016Q1.txt,0.5253353714942932,0.4746646285057068
UNIT CORPORATION,2.0,1.41,1.63,,,transcripts_by_company/Unit_Corporation_2007Q2.txt,0.5812696814537048,0.41873031854629517
HORMEL FOODS CORP,3.0,0.63,0.57,,,transcripts_by_company/Hormel_Foods_Corporation_2010Q3.txt,0.5102484822273254,0.48975151777267456
NICE LTD,3.0,0.83,0.8,,,transcripts_by_company/NICE_2016Q3.txt,0.5335251688957214,0.46647483110427856
SHISEIDO CO LTD,3.0,0.231,0.21,,,transcripts_by_company/Schibsted_ASA_2022Q3.txt,0.5232327580451965,0.47676724195480347
INPHI CORP,2.0,0.05,0.08,,,transcripts_by_company/Inphi_Corporation_2012Q2.txt,0.543620228767395,0.456379771232605
ENTEGRIS INC,3.0,0.4,0.29,,,transcripts_by_company/Entegris_Inc_2017Q3.txt,0.49869534373283386,0.5013046562671661
ENERSYS INC,4.0,1.09,1.17,,,transcripts_by_company/EnerSys_2014Q4.txt,0.603790283203125,0.396209716796875
SIRTRIS PHARMACEUTICALS INC,4.0,-0.32,-0.26,,,transcripts_by_company/Sirtris_Pharmaceuticals_2007Q4.txt,0.5202223658561707,0.47977763414382935
FIRST INTERSTATE BANCSYSTEM INC,4.0,0.8,0.82,,,transcripts_by_company/First_Interstate_BancSystem_Inc_2019Q4.txt,0.5526322722434998,0.44736772775650024
TESLA INC,3.0,-2.92,-0.62,,,transcripts_by_company/Tesla_Inc_2017Q3.txt,0.5265540480613708,0.47344595193862915
"CITIZENS FINANCIAL GROUP, INC",3.0,0.68,0.59,,,transcripts_by_company/Citizens_Financial_Group_Inc_2017Q3.txt,0.42132997512817383,0.5786700248718262
AEROVIRONMENT INC,3.0,0.22,0.23,,,transcripts_by_company/AeroVironment_Inc_2008Q3.txt,0.5604254603385925,0.43957453966140747
"DAKTRONICS, INC.",1.0,-0.2,0.04,,,transcripts_by_company/Daktronics_2010Q1.txt,0.5016269087791443,0.4983730912208557
ONESPAWORLD HOLDINGS LTD,1.0,-0.03,-0.03,,,transcripts_by_company/OneSpaWorld_Holdings_Limited_2022Q1.txt,0.46934300661087036,0.5306569933891296
USD PARTNERS LP,1.0,0.24,0.31,,,transcripts_by_company/USD_Partners_LP_2018Q1.txt,0.5422044992446899,0.45779550075531006
WORLD FUEL SERVICES CORP,1.0,0.48,0.46,,,transcripts_by_company/World_Fuel_Services_Corporation_2003Q1.txt,0.48688051104545593,0.5131194889545441
SYPRIS SOLUTIONS INCORPORATED,4.0,-0.01,0.05,,,transcripts_by_company/Sypris_Solutions_Inc_2018Q4.txt,0.5798277854919434,0.42017221450805664
AMERICAN DENTAL PARTNERS INC,4.0,0.23,0.26,,,transcripts_by_company/American_Dental_Partners_Inc_2010Q4.txt,0.5526232719421387,0.44737672805786133
"PENNEY, JC",1.0,2.0,1.83,,,transcripts_by_company/JCPenney_2007Q1.txt,0.5296331644058228,0.47036683559417725
DIGITAL IMPACT INC,1.0,-0.02,-0.01,,,transcripts_by_company/Digital_Impact_Inc_2003Q1.txt,0.5292745232582092,0.47072547674179077
DUOLINGO INC,4.0,-0.46,-0.46,,,transcripts_by_company/Duolingo_Inc_2021Q4.txt,0.4199630618095398,0.5800369381904602
CUMMINS ENG,3.0,4.59,4.6,,,transcripts_by_company/Cummins_Inc_2023Q3.txt,0.5874283909797668,0.41257160902023315
GENOPTIX INC,3.0,0.52,0.26,,,transcripts_by_company/Genoptix_2008Q3.txt,0.5575084090232849,0.4424915909767151
CHEFS WAREHOUSE INC,2.0,0.18,0.26,,,transcripts_by_company/The_Chefs_Warehouse_Inc_2014Q2.txt,0.4970366954803467,0.5029633045196533
FLOWERS FOODS INC,3.0,0.21,0.24,,,transcripts_by_company/Flowers_Foods_2014Q3.txt,0.4847012162208557,0.5152987837791443
HENRY SCHEIN INC,3.0,1.68,1.72,,,transcripts_by_company/Henry_Schein_Inc_2016Q3.txt,0.4926955997943878,0.5073044002056122
PAGERDUTY INC,2.0,0.21,0.0,,,transcripts_by_company/PagerDuty_Inc_2023Q2.txt,0.4509165585041046,0.5490834414958954
ARCELORMITTAL SA,1.0,-0.21,0.38,,,transcripts_by_company/ArcelorMittal_2013Q1.txt,0.41946205496788025,0.5805379450321198
ALFA CORPORATION,2.0,0.43,0.38,,,transcripts_by_company/Alfa_Laval_AB_2007Q2.txt,0.4753376841545105,0.5246623158454895
"ARBOR REALTY TRUST, INC",3.0,0.47,0.38,,,transcripts_by_company/Arbor_Realty_Trust_2004Q3.txt,0.5424258708953857,0.45757412910461426
PREVAIL THERAPEUTICS INC,2.0,-0.66,-0.7,,,transcripts_by_company/Prevail_Therapeutics_Inc_2020Q2.txt,0.4715670347213745,0.5284329652786255
FRANKLIN RESOURCES INC,3.0,0.76,0.66,,,transcripts_by_company/Franklin_Resources_Inc_2017Q3.txt,0.5334506630897522,0.4665493369102478
DEALERTRACK HOLDINGS INC,1.0,0.04,0.21,,,transcripts_by_company/DealerTrack_Holdings_Inc_2009Q1.txt,0.46464356780052185,0.5353564321994781
L BRANDS INC,4.0,0.42,0.57,,,transcripts_by_company/L_Brands_Inc_2016Q4.txt,0.5264267325401306,0.4735732674598694
DREW INDUSTRIES INC,4.0,0.43,0.58,,,transcripts_by_company/Drew_Industries_Inc_2005Q4.txt,0.5650132298469543,0.43498677015304565
KULR TECHNOLOGY GROUP INC,2.0,-0.05,-0.05,,,transcripts_by_company/KULR_Technology_Group_Inc_2023Q2.txt,0.39564821124076843,0.6043517887592316
QUALCOMM INC,2.0,0.55,0.52,,,transcripts_by_company/QUALCOMM_Inc_2008Q2.txt,0.5439682006835938,0.45603179931640625
ABGENIX INC,2.0,-0.49,-0.48,,,transcripts_by_company/Abgenix_2005Q2.txt,0.5404197573661804,0.4595802426338196
MARLIN BUSINESS SERVICES CORP,2.0,0.36,0.41,,,transcripts_by_company/Marlin_Business_Services_Corp_2017Q2.txt,0.4627930521965027,0.5372069478034973
GRAND CANYON EDUCATION INC,4.0,1.63,1.56,,,transcripts_by_company/Grand_Canyon_Education_Inc_2019Q4.txt,0.531950056552887,0.46804994344711304
AMERICAN EXPRESS CO,1.0,0.66,0.6,,,transcripts_by_company/American_Express_2004Q1.txt,0.474798321723938,0.525201678276062
TEMPUR-PEDIC INTERNATIONAL,1.0,0.29,0.32,,,transcripts_by_company/Tempur-Pedic_International_2006Q1.txt,0.5963259935379028,0.40367400646209717
SCIENTIFIC GAMES CORP,1.0,-0.26,-0.04,,,transcripts_by_company/Scientific_Games_Corporation_2019Q1.txt,0.5744988918304443,0.42550110816955566
BRISTOW GROUP INC,4.0,-0.29,-0.11,,,transcripts_by_company/Bristow_Group_Inc_2016Q4.txt,0.45375457406044006,0.5462454259395599
PDL BIOPHARMA INC,1.0,0.52,0.52,,,transcripts_by_company/PDL_BioPharma_Inc_2016Q1.txt,0.606021523475647,0.393978476524353
CARDIOTECH INTERNATIONAL,3.0,-0.02,-0.03,,,transcripts_by_company/CardioTech_Intl_2006Q3.txt,0.5001255869865417,0.49987441301345825
10X GENOMICS INC,1.0,-0.2,-0.14,,,transcripts_by_company/10x_Genomics_Inc_2020Q1.txt,0.4936900734901428,0.5063099265098572
ULTRALIFE BATTERIES INC,2.0,0.03,0.11,,,transcripts_by_company/Ultralife_Corporation_2011Q2.txt,0.5206892490386963,0.4793107509613037
"VERISIGN, INC",4.0,0.96,1.01,,,transcripts_by_company/VeriSign_Inc_2017Q4.txt,0.5561156272888184,0.44388437271118164
EBIX INC,2.0,0.73,0.6,,,transcripts_by_company/Ebix_Inc_2009Q2.txt,0.5659501552581787,0.4340498447418213
EXPRESSJET HOLDINGS INC,2.0,0.41,0.43,,,transcripts_by_company/ExpressJet_Holdings_Inc_2005Q2.txt,0.5185056924819946,0.48149430751800537
FREQUENCY THERAPEUTICS INC,1.0,-0.6,-0.29,,,transcripts_by_company/Frequency_Therapeutics_2021Q1.txt,0.49551865458488464,0.5044813454151154
BOOT BARN HOLDINGS INC,1.0,1.47,0.62,,,transcripts_by_company/Boot_Barn_Holdings_Inc_2022Q1.txt,0.5645233392715454,0.4354766607284546
HUNTSMAN CORP,3.0,0.26,0.4,,,transcripts_by_company/Huntsman_Corporation_2007Q3.txt,0.46116864681243896,0.538831353187561
FIRST HORIZON CORP,3.0,0.27,0.23,,,transcripts_by_company/First_Horizon_National_Corporation_2016Q3.txt,0.4387369155883789,0.5612630844116211
EOG RESOURCES INC,2.0,2.1,1.41,,,transcripts_by_company/EOG_Resources_Inc_2013Q2.txt,0.49588483572006226,0.5041151642799377
ARISTA NETWORKS INC,2.0,1.93,1.52,,,transcripts_by_company/Arista_Networks_Inc_2018Q2.txt,0.5347992181777954,0.4652007818222046
DISCOVERY INC,4.0,0.86,0.68,,,transcripts_by_company/Discovery_Laboratories_2011Q4.txt,0.5617051720619202,0.43829482793807983
COMPASS MINERALS INTERNATIONAL I,2.0,0.42,0.69,,,transcripts_by_company/Mercator_Minerals_Ltd_2011Q2.txt,0.42958512902259827,0.5704148709774017
CNX COAL RESOURCES LP,2.0,0.11,0.38,,,transcripts_by_company/CNX_Coal_Resources_LP_2016Q2.txt,0.45705702900886536,0.5429429709911346
SEITEL INC,3.0,0.08,0.02,,,transcripts_by_company/Seitel_2006Q3.txt,0.5117525458335876,0.48824745416641235
LENNAR CORP,1.0,0.26,0.17,,,transcripts_by_company/Lennar_Corp_2013Q1.txt,0.5038868188858032,0.4961131811141968
TELENAV INC,3.0,-0.17,-0.12,,,transcripts_by_company/Telenav_Inc_2015Q3.txt,0.5410044193267822,0.4589955806732178
NETAPP INC,4.0,0.6,0.57,,,transcripts_by_company/NetApp_Inc_2016Q4.txt,0.5255883932113647,0.47441160678863525
ATRICURE INC,3.0,-0.02,-0.23,,,transcripts_by_company/AtriCure_Inc_2014Q3.txt,0.48817357420921326,0.5118264257907867
KELLOGG CO,4.0,0.91,0.93,,,transcripts_by_company/Kellogg_Company_2019Q4.txt,0.5124689340591431,0.48753106594085693
MELLANOX TECHNOLOGIES LTD,3.0,1.33,0.94,,,transcripts_by_company/Mellanox_Technologies_Ltd_2018Q3.txt,0.5303848385810852,0.4696151614189148
HUMANA INC,4.0,1.62,2.73,,,transcripts_by_company/Humana_Inc_2022Q4.txt,0.4671643078327179,0.5328356921672821
ARADIGM CORP,4.0,-0.1,-0.08,,,transcripts_by_company/Aradigm_Corp_2004Q4.txt,0.5720205307006836,0.4279794692993164
WEYERHAEUSER CO,3.0,-0.01,0.36,,,transcripts_by_company/Weyerhaeuser_Company_2008Q3.txt,0.5213441848754883,0.4786558151245117
DELTA APPAREL INC,1.0,0.22,0.42,,,transcripts_by_company/Delta_Apparel_Inc_2012Q1.txt,0.6066671013832092,0.39333289861679077
MEDNAX INC,3.0,1.09,1.15,,,transcripts_by_company/MEDNAX_Inc_2016Q3.txt,0.5536561012268066,0.44634389877319336
ANADIGICS INC,1.0,-0.2,-0.18,,,transcripts_by_company/ANADIGICS_Inc_2013Q1.txt,0.582478940486908,0.41752105951309204
SOUTHERN CO,2.0,0.63,0.58,,,transcripts_by_company/Southern_Union_Company_2008Q2.txt,0.5623415112495422,0.43765848875045776
AVNET INC,3.0,1.12,1.06,,,transcripts_by_company/Avnet_Inc_2015Q3.txt,0.48725929856300354,0.5127407014369965
HAVERTY FURNITURE COMPANIES INC,2.0,0.16,0.2,,,transcripts_by_company/Haverty_Furniture_2004Q2.txt,0.4362703263759613,0.5637296736240387
BLUELINX HOLDINGS INC,1.0,-0.42,-0.26,,,transcripts_by_company/BlueLinx_Holdings_Inc_2011Q1.txt,0.537213146686554,0.46278685331344604
F5 INC,2.0,1.14,1.12,,,transcripts_by_company/F5_Networks_Inc_2012Q2.txt,0.5496942400932312,0.4503057599067688
MEMC ELECTRONIC MATERIALS INC,3.0,0.03,0.36,,,transcripts_by_company/MEMC_Electronic_Materials_Inc_2011Q3.txt,0.507947564125061,0.49205243587493896
PIERIS PHARMACEUTICALS INC,3.0,-0.16,-0.23,,,transcripts_by_company/Pieris_Pharmaceuticals_Inc_2017Q3.txt,0.5610570311546326,0.43894296884536743
EMBARCADERO TECHNOLOGIES,2.0,0.08,0.08,,,transcripts_by_company/Embarcadero_Technologies_Inc_2006Q2.txt,0.5688537955284119,0.43114620447158813
OPEN TEXT CORP (PRE-REINCORPORAT,3.0,0.97,0.81,,,transcripts_by_company/Open_Text_Corporation_2014Q3.txt,0.4260193407535553,0.5739806592464447
INOGEN INC,1.0,0.27,0.12,,,transcripts_by_company/Inogen_Inc_2017Q1.txt,0.4302542507648468,0.5697457492351532
SYNOPSYS INC,4.0,0.33,0.39,,,transcripts_by_company/Synopsys_Inc_2009Q4.txt,0.5793803930282593,0.4206196069717407
ADVANCED ENERGY INDUSTRIES INC,3.0,0.54,0.76,,,transcripts_by_company/Advanced_Energy_Industries_Inc_2019Q3.txt,0.460319846868515,0.539680153131485
MENS WEARHOUSE INC,2.0,0.41,0.37,,,transcripts_by_company/Mens_Wearhouse_2004Q2.txt,0.5372097492218018,0.46279025077819824
SAFLINK CORP,4.0,-0.04,-0.06,,,transcripts_by_company/Saflink_Corporation_2006Q4.txt,0.4965323805809021,0.5034676194190979
PRETIUM RESOURCES INC,3.0,0.14,0.17,,,transcripts_by_company/Pretium_Resources_Inc_2018Q3.txt,0.4946979582309723,0.5053020417690277
ASSERTIO THERAPEUTICS INC,1.0,0.23,0.17,,,transcripts_by_company/Assertio_Therapeutics_Inc_2019Q1.txt,0.46191129088401794,0.5380887091159821
WASHINGTON POST CO,4.0,8.71,7.46,,,transcripts_by_company/The_Washington_Post_2009Q4.txt,0.5287454128265381,0.4712545871734619
INOVIO PHARMACEUTICALS INC,3.0,-0.27,-0.3,,,transcripts_by_company/Inovio_Pharmaceuticals_Inc_2018Q3.txt,0.5279380083084106,0.47206199169158936
DUKE ENERGY CORP,1.0,1.13,1.2,,,transcripts_by_company/Duke_Energy_Corporation_2016Q1.txt,0.4954036772251129,0.5045963227748871
ISUN INC,3.0,-0.07,-0.05,,,transcripts_by_company/iSun_Inc_2023Q3.txt,0.49368181824684143,0.5063181817531586
TEVA PHARMACEUTICAL INDUSTRIES L,4.0,0.77,0.74,,,transcripts_by_company/Teva_Pharmaceutical_Industries_Limited_2021Q4.txt,0.5062623620033264,0.4937376379966736
INSPERITY INC,2.0,0.24,0.29,,,transcripts_by_company/Insperity_Inc_2013Q2.txt,0.5462978482246399,0.4537021517753601
BLACK HILLS CORP,2.0,0.56,0.53,,,transcripts_by_company/Black_Hills_Corporation_2015Q2.txt,0.4724329113960266,0.5275670886039734
PDF SOLUTIONS INC,1.0,-0.02,0.17,,,transcripts_by_company/PDF_Solutions_2008Q1.txt,0.5552369356155396,0.44476306438446045
ORBOTECH LTD,2.0,0.16,0.24,,,transcripts_by_company/Orbotech_2008Q2.txt,0.6050734519958496,0.3949265480041504
TOLL BROTHERS IN,2.0,1.01,1.04,,,transcripts_by_company/Toll_Brothers_Inc_2021Q2.txt,0.5607231855392456,0.4392768144607544
EAGLE MATERIALS INC,4.0,0.26,0.32,,,transcripts_by_company/Eagle_Materials_Inc_2008Q4.txt,0.4435553252696991,0.5564446747303009
GLASS HOUSE BRANDS INC,2.0,-0.33,-0.22,,,transcripts_by_company/Glass_House_Brands_Inc_2023Q2.txt,0.443876713514328,0.556123286485672
NETEASE.COM,1.0,0.29,0.29,,,transcripts_by_company/NetEasecom_2007Q1.txt,0.5068364143371582,0.4931635856628418
MATINAS BIOPHARMA HOLDINGS INC,2.0,-0.03,-0.04,,,transcripts_by_company/Matinas_BioPharma_Holdings_Inc_2022Q2.txt,0.4795452952384949,0.5204547047615051
